split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
train,windows_nonoverlap,homo_sapiens,homo_sapiens:2,100000,99999,1.4296878248008784,1.4304143041430415,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3657823920016199,0.0033141559993055125,0.5955688819999523,0.7087657289989693,100000,25000,25421,24002,23688,0.7152071520715207,0.1788,0.7033554934896346
train,windows_nonoverlap,homo_sapiens,homo_sapiens:20,100000,99999,0.5222562871828899,0.5233652336523366,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36583140300126615,0.0035098550006296136,0.5379419269997925,0.6521845020006367,100000,25000,11148,10182,10040,0.2616826168261683,0.06542,0.5868317186939361
train,windows_nonoverlap,homo_sapiens,homo_sapiens:21,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3659680150008171,0.0036075119978704606,0.5078362159993048,0.6246993089976058,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,homo_sapiens,homo_sapiens:22,100000,99999,0.0022105169381619353,0.0039200392003920035,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3619873779994123,0.0034470789983060968,0.5028038120003657,0.6187046569984886,100000,25000,133,47,148,0.0019600196001960018,0.00049,0.3684210526315789
train,windows_nonoverlap,homo_sapiens,homo_sapiens:3,100000,99999,1.5559150624150513,1.5564955649556496,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36516503300072145,0.003454011998655915,0.5977336969995122,0.7130467049983054,100000,25000,25499,24073,23908,0.7782477824778248,0.19456,0.7630103141299659
train,windows_nonoverlap,homo_sapiens,homo_sapiens:4,100000,99999,1.3442856267847576,1.3449734497344974,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3687913040002968,0.0035618279998743674,0.589663112999915,0.7080051330003698,100000,25000,25088,23857,23180,0.6724867248672487,0.16812,0.6701211734693877
train,windows_nonoverlap,homo_sapiens,homo_sapiens:5,100000,99999,1.3234165277129075,1.3241732417324172,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3682467519997772,0.0035870269998667936,0.5897743969999283,0.7060819180005637,100000,25000,24159,23025,22364,0.6620866208662086,0.16552,0.6851276956827683
train,windows_nonoverlap,homo_sapiens,homo_sapiens:6,100000,99999,0.4846162776040831,0.4856848568485685,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36552299699997093,0.0033197180018760264,0.5386424429998442,0.6526095150024958,100000,25000,11541,10505,10344,0.24284242842428425,0.06071,0.5260376050602201
train,windows_nonoverlap,homo_sapiens,homo_sapiens:7,100000,99999,1.529436450460963,1.5300153001530015,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3676372659997469,0.003447892000167485,0.5999598660000629,0.7147461360009402,100000,25000,25658,24283,23920,0.7650076500765007,0.19125,0.7453815574089953
train,windows_nonoverlap,homo_sapiens,homo_sapiens:8,100000,99999,0.67051296994503,0.6716067160671607,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36322490500060667,0.0034648940027182107,0.5442489340002794,0.6587392870033,100000,25000,11256,10346,10104,0.33580335803358036,0.08395,0.7458244491826581
train,windows_nonoverlap,homo_sapiens,homo_sapiens:9,100000,99999,1.5180542174980085,1.5186551865518656,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36696123300043837,0.003277971000443358,0.6006911570002558,0.7148426200005815,100000,25000,25780,24262,24072,0.7593275932759328,0.18983,0.7363460046547712
train,windows_nonoverlap,homo_sapiens,homo_sapiens:MT,16237,16236,1.937706924066311,1.9364375461936438,model_symbol,3,32768,127,0.01,0.003875732421875,5413,,,,0.0,0.059942207999938546,0.0006186099999467842,0.09969250900030602,0.12897977000056926,16237,4060,4933,4487,4700,0.9682187730968219,0.2420397856746936,0.7966754510439895
train,windows_nonoverlap,homo_sapiens,homo_sapiens:X,100000,99999,0.39417994026780173,0.3952039520395204,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.366169011000693,0.0033765739985938126,0.5308353160003207,0.6454504739990625,100000,25000,5819,6027,4784,0.1976019760197602,0.0494,0.8489431173741193
