split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
val,windows_overlap,WaMe,WaMe,60000,60000,1.956070832824707,1.9561333333333333,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.25881983498402406,0.0047191950579872355,0.535004396995646,0.6737375940574566,60000,15000,17781,16358,16696,0.9780666666666666,0.24451666666666666,0.8250942016759463
test,windows_overlap,OrSa,OrSa,60000,60000,1.9278977935791015,1.9282666666666666,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2570684799866285,0.0045640349999303,0.5393463399814209,0.6804095949919429,60000,15000,17750,16480,16556,0.9641333333333333,0.24103333333333332,0.8147605633802817
test,windows_overlap,HoSa,HoSa,60000,60000,1.6360011266072592,1.636,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.26505931597785093,0.004506442972342484,0.536716429007356,0.6833691699721385,60000,15000,17321,16193,16188,0.818,0.2045,0.7083886611627505
test,windows_overlap,DaRe,DaRe,60000,60000,1.531579408009847,1.5318666666666667,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.24665354801982176,0.003920303992344998,0.49689140598638915,0.6425441329774912,60000,15000,17295,16196,16160,0.7659333333333334,0.19148333333333334,0.6642960393177219
test,windows_overlap,ScPo,ScPo,60000,60000,1.9403362426757813,1.9408,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2525770920474315,0.0045658909366466105,0.5280747109936783,0.6766253259120276,60000,15000,15615,16025,14540,0.9704,0.2426,0.932180595581172
test,windows_overlap,EsCo,EsCo,60000,60000,1.9559057337443033,1.956,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.24581239199324045,0.004237175016896799,0.5149549519846914,0.6591710269713076,60000,15000,17676,16357,16472,0.978,0.2445,0.829938900203666
test,windows_overlap,YeMi,YeMi,14739,14739,1.8371369180511739,1.835131284347649,model_symbol,3,32768,127,0.01,0.003875732421875,4914,,,,0.0,0.06719741800043266,0.001176334946649149,0.13196515799791086,0.17237439793825615,14739,3685,4285,3974,4104,0.9175656421738245,0.22939141054345613,0.7890315052508752
test,windows_overlap,BuEb,BuEb,3788,3786,1.986514261268902,1.9778129952456418,model_symbol,3,32768,127,0.01,0.003875732421875,1263,,,,0.0,0.014012346990057267,0.00030367998988367617,0.023446602004696615,0.05326887198316399,3788,947,1244,1114,1300,0.9889064976228209,0.2470960929250264,0.752411575562701
test,windows_overlap,AgPh,AgPh,8794,8793,1.9609707073453315,1.9597407028317981,model_symbol,3,32768,127,0.01,0.003875732421875,2932,,,,0.0,0.035169608003343455,0.0007064920064294711,0.06080792800639756,0.09534307601279579,8794,2199,2758,2486,2684,0.9798703514158991,0.24493973163520583,0.7810007251631617
test,windows_overlap,GaGa,GaGa,60000,60000,1.8795932278951009,1.8796,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.24323173503216822,0.0041407590033486485,0.5037196589983068,0.6579641410062322,60000,15000,17322,16132,16200,0.9398,0.23495,0.8138205749913405
