split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
val,windows_nonoverlap,ScPo,,60000,60000,512.9892548177083,0.9790666666666666,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005410373210906982,0.23561597615480423,0.0010176822543144226,0.39110278338193893,0.42574896663427353,60000,15000,17884,16418,16756,0.4895333333333333,0.12238333333333333,0.41059047193021697
val,windows_nonoverlap,EsCo,,60000,60000,513.0165409505208,1.0062666666666666,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.0056180208921432495,0.22484517842531204,0.0015944018959999084,0.36026572436094284,0.39506396651268005,60000,15000,17640,16281,16536,0.5031333333333333,0.12578333333333333,0.4278344671201814
val,windows_nonoverlap,YeMi,,14737,14737,512.8627132175816,0.8864762163262536,fixed_token_units,2,32768,26,0.01,0.00079345703125,7368,,1,8,0.0017469078302383423,0.057677797973155975,0.0004758760333061218,0.09076579660177231,0.11284459382295609,14737,3685,4301,3989,4140,0.4432381081631268,0.1108095270407817,0.37967914438502676
val,windows_nonoverlap,BuEb,,3788,3788,513.5990379518793,1.0390707497360085,fixed_token_units,2,32768,26,0.01,0.00079345703125,1893,,2,16,0.0008260458707809448,0.013787612318992615,0.0003483891487121582,0.022983379662036896,0.039469823241233826,3788,947,1245,1104,1312,0.5195353748680043,0.12988384371700107,0.39518072289156625
val,windows_nonoverlap,AgPh,,8794,8794,513.7965112043723,0.9679326813736638,fixed_token_units,2,32768,26,0.01,0.00079345703125,4395,,4,32,0.0012893900275230408,0.0363643541932106,0.00041537731885910034,0.056952349841594696,0.07384032011032104,8794,2199,2737,2486,2688,0.4839663406868319,0.12099158517170798,0.3887468030690537
val,windows_nonoverlap,GaGa,,60000,60000,512.9455261067708,0.9353333333333333,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005437619984149933,0.21940402686595917,0.0011932328343391418,0.3650577738881111,0.3987351879477501,60000,15000,17534,16325,16420,0.4676666666666667,0.11691666666666667,0.4000798448728185
val,windows_nonoverlap,DrMe,,60000,60000,512.9748438151041,0.9646666666666667,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005479954183101654,0.23620455712080002,0.000996612012386322,0.3824046328663826,0.41657206416130066,60000,15000,17705,16452,16524,0.48233333333333334,0.12058333333333333,0.40864162665913584
val,windows_nonoverlap,EnIn,,60000,60000,512.960846875,0.9506666666666667,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005463548004627228,0.22510356456041336,0.0010222122073173523,0.39161551743745804,0.4254712834954262,60000,15000,17543,16349,16496,0.47533333333333333,0.11883333333333333,0.4064299150658382
val,windows_nonoverlap,PlFa,,60000,60000,512.9101088541667,0.8998666666666667,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005424000322818756,0.22309862077236176,0.0009751021862030029,0.36459697037935257,0.3985345810651779,60000,15000,16964,15950,15940,0.44993333333333335,0.11248333333333334,0.3978424899787786
val,windows_nonoverlap,HePy,,60000,60000,512.9507671875,0.9405333333333333,fixed_token_units,2,32768,26,0.01,0.00079345703125,30000,,0,0,0.005468383431434631,0.22127006947994232,0.000996120274066925,0.3656463176012039,0.3994480222463608,60000,15000,17069,16102,15984,0.47026666666666667,0.11756666666666667,0.4132638115882594
