split,mode,species,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
train,train_windows_nonoverlap,EnIn,60000,60000,1.8051497395833334,1.806,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,108305.984375,0,3,0.04387091100215912,0.20318620651960373,0.0017164945602416992,0.4048314616084099,0.41594257205724716,60000,15000,17354,16196,16260,0.903,0.22575,0.7805116975913334
train,train_windows_nonoverlap,PlFa,60000,60000,1.665896484375,1.6668,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,99950.7890625,0,3,0.04253619164228439,0.19453953951597214,0.0015779808163642883,0.4105030670762062,0.4206337481737137,60000,15000,16387,15862,15196,0.8334,0.20835,0.7628608042960884
train,train_windows_nonoverlap,HePy,60000,60000,1.772373828125,1.7732,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,106339.4296875,0,3,0.043659865856170654,0.1975870206952095,0.001971013844013214,0.3913905620574951,0.40181080251932144,60000,15000,17149,16132,16072,0.8866,0.22165,0.7754971135343168
train,train_windows_nonoverlap,AeCa,60000,60000,1.871921484375,1.8728,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,112312.2890625,0,3,0.042356833815574646,0.18410460650920868,0.0014964118599891663,0.4059630483388901,0.416488915681839,60000,15000,17801,16386,16700,0.9364,0.2341,0.7890567945621032
train,train_windows_nonoverlap,HaHi,60000,60000,1.7602542317708334,1.7610666666666666,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,105612.25390625,0,3,0.04228892922401428,0.19675805419683456,0.0014347061514854431,0.391037218272686,0.4009350910782814,60000,15000,17222,15955,16148,0.8805333333333333,0.22013333333333332,0.7669260248519336
train,train_windows_nonoverlap,AnCa,60000,60000,1.3857499348958333,1.3865333333333334,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,83141.99609375,0,3,0.04240478575229645,0.18942169845104218,0.0013909563422203064,0.37376877665519714,0.38556139916181564,60000,15000,17422,16298,16268,0.6932666666666667,0.17331666666666667,0.5968889909310068
train,train_windows_nonoverlap,WaMe,60000,60000,1.9161302083333334,1.9169333333333334,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,114964.8125,0,3,0.042820513248443604,0.20349432528018951,0.0014902502298355103,0.4188021123409271,0.43023552745580673,60000,15000,17805,16375,16700,0.9584666666666667,0.23961666666666667,0.8074698118506037
val,train_windows_nonoverlap,OrSa,60000,60000,1.7182943359375,1.7190666666666667,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,103094.66015625,0,3,0.042579345405101776,0.1943526566028595,0.0014343112707138062,0.38481029123067856,0.4005010351538658,60000,15000,17607,16481,16400,0.8595333333333334,0.21488333333333334,0.7322655761912875
val,train_windows_nonoverlap,HoSa,60000,60000,1.4196406901041667,1.4202666666666666,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,85175.44140625,0,3,0.042615845799446106,0.19431815296411514,0.001489289104938507,0.3774383142590523,0.38772744685411453,60000,15000,17118,16105,15924,0.7101333333333333,0.17753333333333332,0.6222689566538147
val,train_windows_nonoverlap,DaRe,60000,60000,1.4880555989583333,1.4888,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,89280.3359375,0,3,0.04220769554376602,0.18470030277967453,0.0014063790440559387,0.3787177801132202,0.38888612389564514,60000,15000,10082,11576,8944,0.7444,0.1861,1.1075183495338226
val,train_windows_nonoverlap,ScPo,60000,60000,1.9295596354166666,1.9304,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,115770.578125,0,3,0.0421096608042717,0.1949794515967369,0.0013889968395233154,0.40272682905197144,0.412740521132946,60000,15000,17884,16418,16756,0.9652,0.2413,0.8095504361440393
val,train_windows_nonoverlap,EsCo,60000,60000,1.8660319010416666,1.8668,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,30000,111958.9140625,0,3,0.04278555512428284,0.1885056272149086,0.0014333948493003845,0.3877793774008751,0.39838194102048874,60000,15000,17640,16281,16536,0.9334,0.23335,0.7937074829931973
val,train_windows_nonoverlap,YeMi,14737,14737,1.8040537316787677,1.8049806609214902,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,7368,26580.33984375,1,6,0.010981164872646332,0.044121623039245605,0.00043620914220809937,0.09028249979019165,0.09580504894256592,14737,3685,4301,3989,4140,0.9024903304607451,0.22562258261518628,0.7730760288305045
val,train_windows_nonoverlap,BuEb,3788,3788,1.9678469117113253,1.972544878563886,base_prefix_exact_gpu_cpu,2,32768,56,0.01,0.001708984375,1893,7445.2041015625,2,9,0.0041316598653793335,0.011378683149814606,0.00023351609706878662,0.02492455393075943,0.03447588533163071,3788,947,1245,1104,1312,0.986272439281943,0.24656810982048574,0.7502008032128514
