split,mode,species,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
train,windows_nonoverlap,mus_musculus,100000,99999,0.0026219508582567513,0.004320043200432004,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3569723218679428,0.005006797611713409,0.4947468191385269,0.6352378875017166,100000,25000,133,47,148,0.002160021600216002,0.00054,0.40601503759398494
train,windows_nonoverlap,mus_musculus,100000,99999,0.0026219508582567513,0.004320043200432004,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3486926779150963,0.004457846283912659,0.48642590641975403,0.6261391490697861,100000,25000,133,47,148,0.002160021600216002,0.00054,0.40601503759398494
train,windows_nonoverlap,mus_musculus,100000,99999,0.0026219508582567513,0.004320043200432004,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.35012127459049225,0.004383563995361328,0.49035123735666275,0.6217747181653976,100000,25000,133,47,148,0.002160021600216002,0.00054,0.40601503759398494
train,windows_nonoverlap,mus_musculus,15973,15972,1.9227183031731312,1.9218632607062358,model_symbol,3,32768,127,0.01,0.003875732421875,5325,,,,0.0,0.05418805032968521,0.0007500872015953064,0.10405299067497253,0.1389480084180832,15973,3994,4828,4380,4620,0.9609316303531179,0.24021786765166217,0.7947390223695112
train,windows_nonoverlap,mus_musculus,100000,99999,0.0026219508582567513,0.004320043200432004,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.35170693695545197,0.004550628364086151,0.48900148272514343,0.626988485455513,100000,25000,133,47,148,0.002160021600216002,0.00054,0.40601503759398494
train,windows_nonoverlap,mus_musculus,100000,99999,0.0026219508582567513,0.004320043200432004,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3463386744260788,0.0045740604400634766,0.48351459950208664,0.6218610182404518,100000,25000,133,47,148,0.002160021600216002,0.00054,0.40601503759398494
train,windows_nonoverlap,mus_musculus,100000,99999,1.4581904614212158,1.4586545865458656,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.35294315963983536,0.004612229764461517,0.6336129456758499,0.7730007320642471,100000,25000,26290,26133,22284,0.7293272932729328,0.18233,0.69353366298973
train,windows_nonoverlap,bos_taurus,100000,99999,1.2300442267117984,1.2304123041230413,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3550533577799797,0.004690289497375488,0.6184886246919632,0.7569576874375343,100000,25000,26822,25807,23300,0.6152061520615206,0.1538,0.5734098874058609
train,windows_nonoverlap,bos_taurus,100000,99999,0.3524287757526013,0.35352353523535235,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.35578252375125885,0.004596315324306488,0.5344735607504845,0.6744560524821281,100000,25000,3769,4434,2860,0.17676176761767617,0.04419,1.172459538339082
train,windows_nonoverlap,bos_taurus,100000,99999,0.9311199874694059,0.9316093160931609,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.34942837059497833,0.004498913884162903,0.5794988423585892,0.7168928533792496,100000,25000,15652,17010,11760,0.46580465804658044,0.11645,0.743994377715308
train,windows_nonoverlap,bos_taurus,100000,99999,0.8735453150429942,0.8739287392873929,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.35225336998701096,0.004782170057296753,0.5758187472820282,0.7198953926563263,100000,25000,14929,15902,12360,0.43696436964369645,0.10924,0.731730189563936
train,windows_nonoverlap,bos_taurus,100000,99999,0.8633764572509006,0.8634486344863449,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3381299078464508,0.004138857126235962,0.5551276728510857,0.6964330226182938,100000,25000,12952,13534,10076,0.43172431724317245,0.10793,0.833307597282273
train,windows_nonoverlap,bos_taurus,100000,99999,0.277505647065748,0.2787227872278723,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3505178615450859,0.004602678120136261,0.5178506523370743,0.6532105356454849,100000,25000,3281,3994,2580,0.13936139361393615,0.03484,1.061871380676623
train,windows_nonoverlap,bos_taurus,100000,99999,1.465088151095134,1.4656146561465615,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3515578657388687,0.004568122327327728,0.6345024853944778,0.7727174907922745,100000,25000,26701,25876,23772,0.7328073280732808,0.1832,0.6861166248455114
train,windows_nonoverlap,bos_taurus,100000,99999,0.8191125746706686,0.8195281952819529,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3434649258852005,0.004524581134319305,0.5608794167637825,0.697229415178299,100000,25000,13030,14394,9052,0.40976409764097643,0.10244,0.7861857252494244
train,windows_nonoverlap,bos_taurus,100000,99999,0.4275008152303203,0.42848428484284845,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.346387654542923,0.004465110599994659,0.5277242064476013,0.6683235317468643,100000,25000,4610,5646,3700,0.21424214242142423,0.05356,1.1618221258134491
train,windows_nonoverlap,bos_taurus,100000,99999,1.231804058763244,1.2322523225232251,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.36622732877731323,0.004562988877296448,0.6310352236032486,0.7873706817626953,100000,25000,23500,23404,20848,0.6161261612616126,0.15403,0.6554468085106383
train,windows_nonoverlap,bos_taurus,100000,99999,0.8500934655342647,0.8502485024850248,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.34834324568510056,0.004552870988845825,0.5690580978989601,0.7125098705291748,100000,25000,12289,13705,9608,0.4251242512425124,0.10628,0.8648384734315241
train,windows_nonoverlap,bos_taurus,100000,99999,0.8477691541136603,0.8484884848848488,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3444894999265671,0.004303239285945892,0.5639669820666313,0.7044458761811256,100000,25000,21331,22364,17980,0.4242442424424244,0.10606,0.4972106324129202
train,windows_nonoverlap,bos_taurus,100000,99999,0.7054423998829832,0.7059270592705927,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3578501492738724,0.004645884037017822,0.5672051161527634,0.7063338607549667,100000,25000,8688,9524,6328,0.35296352963529637,0.08824,1.0156537753222836
train,windows_nonoverlap,bos_taurus,100000,99999,1.4739998181231813,1.4743347433474334,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.337482325732708,0.004417724907398224,0.6115075126290321,0.7502934485673904,100000,25000,27274,26072,24540,0.7371673716737167,0.18429,0.6756984674048544
train,windows_nonoverlap,bos_taurus,100000,99999,1.4069193365273496,1.4073740737407374,model_symbol,3,32768,127,0.01,0.003875732421875,33334,,,,0.0,0.3495289012789726,0.0043778568506240845,0.6273205578327179,0.7695298567414284,100000,25000,27325,26232,24620,0.7036870368703687,0.17592,0.6438060384263495
