split,mode,species,source_name,sample_bytes,sample_bases,theoretical_bits_per_base,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,emitted_arithmetic_symbol_count,core_model_theoretical_bits,tail_base_count,tail_side_info_bits,gpu_prefix_aggregate_seconds,cpu_small_alphabet_quantize_seconds,data_transfer_seconds,arithmetic_encode_seconds,compression_process_seconds,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,arithmetic_vs_2bit_ratio,arithmetic_bytes_ratio_vs_ascii,arithmetic_vs_gzip_ratio
val,windows_nonoverlap,AgPh,AgPh,8794,8793,1.9601683445816274,1.9579210735812578,model_symbol,3,32768,127,0.01,0.003875732421875,2932,,,,0.0,0.040728182008024305,0.0005763179942732677,0.0718828100070823,0.10371702899283264,8794,2199,2737,2486,2688,0.9789605367906289,0.24471230384352968,0.7862623310193643
val,windows_nonoverlap,GaGa,GaGa,60000,60000,1.9147876708984375,1.9145333333333334,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.25927253100962844,0.003273605019785464,0.49220777698792517,0.5698311090091011,60000,15000,17534,16325,16420,0.9572666666666667,0.23931666666666668,0.8189232348579902
val,windows_nonoverlap,DrMe,DrMe,60000,60000,1.9053040283203124,1.9054666666666666,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2659913649986265,0.003316956994240172,0.5006266449927352,0.5742366019840119,60000,15000,17705,16452,16524,0.9527333333333333,0.23818333333333333,0.8071731149392827
val,windows_nonoverlap,EnIn,EnIn,60000,60000,1.9295533040364583,1.9298666666666666,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.25719106700853445,0.003587794999475591,0.49196447899157647,0.5693937739706598,60000,15000,17543,16349,16496,0.9649333333333333,0.24123333333333333,0.8250584278629652
val,windows_nonoverlap,PlFa,PlFa,60000,60000,1.8546848470052084,1.8545333333333334,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2711666470277123,0.0036623260093620047,0.5074584700050764,0.5830264060350601,60000,15000,16964,15950,15940,0.9272666666666667,0.23181666666666667,0.8199127564253714
val,windows_nonoverlap,HePy,HePy,60000,60000,1.9137868123372397,1.914,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2586264580168063,0.0035624500014819205,0.49208149100013543,0.5676917149976362,60000,15000,17069,16102,15984,0.957,0.23925,0.8409983010135333
val,windows_nonoverlap,AeCa,AeCa,60000,60000,1.9731240966796875,1.9732,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2643508890323574,0.0037714090140070766,0.4934384840016719,0.5737637010024628,60000,15000,17702,16309,16648,0.9866,0.24665,0.8360072308213761
val,windows_nonoverlap,HaHi,HaHi,60000,60000,1.8664141479492187,1.8669333333333333,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.25836429101764224,0.0032448210404254496,0.4927067100070417,0.5665846410265658,60000,15000,17253,15947,16216,0.9334666666666667,0.23336666666666667,0.8115690024923202
val,windows_nonoverlap,AnCa,AnCa,60000,60000,1.9126910807291666,1.9128,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.26774939594906755,0.003566011961083859,0.49752744198485743,0.5752968959423015,60000,15000,17523,16321,16352,0.9564,0.2391,0.8186954288649204
val,windows_nonoverlap,WaMe,WaMe,60000,60000,1.959502518717448,1.9596,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.25726291397586465,0.0035898629867006093,0.48494932500761934,0.5607758179830853,60000,15000,17781,16358,16696,0.9798,0.24495,0.826556436645858
test,windows_nonoverlap,OrSa,OrSa,60000,60000,1.9306000813802084,1.9309333333333334,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2604694570036372,0.00417959297192283,0.4929326869896613,0.574775520930416,60000,15000,17750,16480,16556,0.9654666666666667,0.24136666666666667,0.8158873239436619
test,windows_nonoverlap,HoSa,HoSa,60000,60000,1.6384442260742187,1.6384,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.26383212393557187,0.003528683024342172,0.4795343320001848,0.5584020930255065,60000,15000,17321,16193,16188,0.8192,0.2048,0.7094278621326713
test,windows_nonoverlap,DaRe,DaRe,60000,60000,1.541135469563802,1.5414666666666668,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.2684219790098723,0.0038234400417422876,0.4864439100056188,0.563505412064842,60000,15000,17295,16196,16160,0.7707333333333334,0.19268333333333335,0.6684590922231859
test,windows_nonoverlap,ScPo,ScPo,60000,60000,1.9449985514322916,1.9453333333333334,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.26327073406719137,0.0035209800262236968,0.5027944180037593,0.580337824052549,60000,15000,15615,16025,14540,0.9726666666666667,0.24316666666666667,0.9343579891130324
test,windows_nonoverlap,EsCo,EsCo,60000,60000,1.9617705037434896,1.9618666666666666,model_symbol,3,32768,127,0.01,0.003875732421875,20001,,,,0.0,0.27222213201457635,0.003506772016407922,0.5062643270066474,0.5875443750264822,60000,15000,17676,16357,16472,0.9809333333333333,0.24523333333333333,0.832428151165422
test,windows_nonoverlap,YeMi,YeMi,14739,14739,1.8396946385333979,1.8378451726711447,model_symbol,3,32768,127,0.01,0.003875732421875,4914,,,,0.0,0.05908549299056176,0.000946128013310954,0.09780811000382528,0.13647681403381284,14739,3685,4285,3974,4104,0.9189225863355723,0.22973064658389308,0.7901983663943991
test,windows_nonoverlap,BuEb,BuEb,3788,3786,1.9830705952027206,1.9778129952456418,model_symbol,3,32768,127,0.01,0.003875732421875,1263,,,,0.0,0.018078682012856007,0.0005622489989036694,0.028961227988475002,0.06333133898442611,3788,947,1244,1114,1300,0.9889064976228209,0.2470960929250264,0.752411575562701
